type,metadata.generated,metadata.title,metadata.id,features.type,features.properties.capacity,features.properties.efficiency,features.properties.mag,features.properties.time,features.properties.updated,features.properties.type,features.geometry.type,features.geometry.coordinates.longitude,features.geometry.coordinates.latitude,features.eventId
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,69342.52653517676,1647385200000,1647385860000,electricityGeneration,Point,7.308531462369476,48.05836862746158,5e107673-6ebf-42dc-8a33-2c44e95b2673
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,425430.9593224598,1647385200000,1647385920000,electricityGeneration,Point,7.308531462369476,48.05836862746158,19997a4c-163e-48d9-aa59-0322cd1fd3d3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,425517.65154259704,1647385200000,1647385980000,electricityGeneration,Point,7.308531462369476,48.05836862746158,e5fb8266-8a20-48d5-8b68-4408561d7be0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1251042.815841108,1647385200000,1647386040000,electricityGeneration,Point,7.308531462369476,48.05836862746158,4f2b37bb-d0e0-40cc-94aa-4cf50bead931
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1398805.4387186277,1647385200000,1647386100000,electricityGeneration,Point,7.308531462369476,48.05836862746158,6fc56ef1-b60e-4564-9df3-61538f66312c
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1156953.6208132221,1647385200000,1647386160000,electricityGeneration,Point,7.308531462369476,48.05836862746158,520ece43-9762-4be3-9679-014e95b459cb
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1652117.8091859887,1647385200000,1647386220000,electricityGeneration,Point,7.308531462369476,48.05836862746158,424540ba-2278-4865-a7ec-df425c6aa8e4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1503233.9627721421,1647385200000,1647386280000,electricityGeneration,Point,7.308531462369476,48.05836862746158,d8af6a75-32d7-4b30-9ac5-3e9962cf5739
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1965132.2553810296,1647385200000,1647386340000,electricityGeneration,Point,7.308531462369476,48.05836862746158,a4357a31-627f-420c-a44f-6b0cc6dee237
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,162598.14780984915,1647385200000,1647386400000,electricityGeneration,Point,7.308531462369476,48.05836862746158,18c445a5-ce55-40c2-8ca4-7ad59d1bf341
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,118271.43326838934,1647385200000,1647386460000,electricityGeneration,Point,7.308531462369476,48.05836862746158,63093401-a40a-4984-91a8-e8875f7fb91a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,487212.394710191,1647385200000,1647386520000,electricityGeneration,Point,7.308531462369476,48.05836862746158,b2fd7c2d-3691-4ac4-a5bb-3ae6755ea5cc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1583284.9752840232,1647385200000,1647386580000,electricityGeneration,Point,7.308531462369476,48.05836862746158,f5e1e526-152c-4de5-b5ac-dbfc3dce553c
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1056964.9686208065,1647385200000,1647386640000,electricityGeneration,Point,7.308531462369476,48.05836862746158,75ae5d61-7411-481f-9bcb-6734069e5305
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,769889.7935261824,1647385200000,1647386700000,electricityGeneration,Point,7.308531462369476,48.05836862746158,43102872-7cd3-4f6e-bcd0-e497c365028c
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1645869.7357064055,1647385200000,1647386760000,electricityGeneration,Point,7.308531462369476,48.05836862746158,423cea15-ba59-46b6-b939-aa25eef9fd4a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1815976.8701741302,1647385200000,1647386820000,electricityGeneration,Point,7.308531462369476,48.05836862746158,19ad64ad-e427-4dd0-8bcb-53fceb5b458b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1921521.1590692943,1647385200000,1647386880000,electricityGeneration,Point,7.308531462369476,48.05836862746158,2064a93b-4dd2-42de-bdbb-bc4e93aca00d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1281081.285606186,1647385200000,1647386940000,electricityGeneration,Point,7.308531462369476,48.05836862746158,18dc1ee2-c318-4f93-8937-c93b2b59b0be
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1496418.1796815502,1647385200000,1647387000000,electricityGeneration,Point,7.308531462369476,48.05836862746158,4c8c49bf-7edc-4c4c-9d88-a187b996addb
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1179712.420782909,1647385200000,1647387060000,electricityGeneration,Point,7.308531462369476,48.05836862746158,32971cd1-9d77-4148-a7bd-d35802e5fca4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1970026.863651072,1647385200000,1647387120000,electricityGeneration,Point,7.308531462369476,48.05836862746158,be74589c-e0ba-4501-94c8-e4def166a3ec
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1997522.9497650927,1647385200000,1647387180000,electricityGeneration,Point,7.308531462369476,48.05836862746158,2f4be1a7-82b0-40e9-8fec-c7d6659a78a6
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1237499.3647563367,1647385200000,1647387240000,electricityGeneration,Point,7.308531462369476,48.05836862746158,c17a2e05-3dc9-416e-98a5-bc099a72855f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1523639.5409770461,1647385200000,1647387300000,electricityGeneration,Point,7.308531462369476,48.05836862746158,37d7bcb9-c12d-4642-b0d7-7a8a14751bc9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1077250.4212048948,1647385200000,1647387360000,electricityGeneration,Point,7.308531462369476,48.05836862746158,6ac01fe5-1044-4a51-ae66-0446ffc1d4fc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1937119.7972341576,1647385200000,1647387420000,electricityGeneration,Point,7.308531462369476,48.05836862746158,2c0c322a-753e-4341-8744-822470376321
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,967044.641613263,1647385200000,1647387480000,electricityGeneration,Point,7.308531462369476,48.05836862746158,1cb36e47-3fda-4dfa-a79d-52dbe9364750
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,901796.3090904857,1647385200000,1647387540000,electricityGeneration,Point,7.308531462369476,48.05836862746158,e0a2e9ef-303c-4f68-9a86-7f71b9f6dacd
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1405844.0036036829,1647385200000,1647387600000,electricityGeneration,Point,7.308531462369476,48.05836862746158,133bef16-94f5-4d0d-91bf-368c2e72b171
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1498386.1041682758,1647385200000,1647387660000,electricityGeneration,Point,7.308531462369476,48.05836862746158,44742de9-511e-4712-b775-15fa86424898
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1186435.4356080473,1647385200000,1647387720000,electricityGeneration,Point,7.308531462369476,48.05836862746158,ca965fb0-2aad-47c1-9bbf-d3d6054b5752
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,413667.07726695784,1647385200000,1647387780000,electricityGeneration,Point,7.308531462369476,48.05836862746158,bbada455-c446-40a0-8882-315c313a1fe9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,604503.2317429608,1647385200000,1647387840000,electricityGeneration,Point,7.308531462369476,48.05836862746158,4a00b848-4de7-40b3-a73b-4760368228ce
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,771230.4812517504,1647385200000,1647387900000,electricityGeneration,Point,7.308531462369476,48.05836862746158,79b53734-7e21-479c-919d-1911258c8272
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,310469.2509026153,1647385200000,1647387960000,electricityGeneration,Point,7.308531462369476,48.05836862746158,5e8b957c-2d30-42cc-b47c-102438e6b913
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,704949.0562998569,1647385200000,1647388020000,electricityGeneration,Point,7.308531462369476,48.05836862746158,ef37d5ea-98d3-4e2e-bced-1c19144fb98e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,269762.22324484255,1647385200000,1647388080000,electricityGeneration,Point,7.308531462369476,48.05836862746158,c05f7ca1-3c36-47fb-9e78-67c59cf991c7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,992623.0488489738,1647385200000,1647388140000,electricityGeneration,Point,7.308531462369476,48.05836862746158,481f84be-e1ae-4a5e-885b-280e361dbdaa
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,38196.881140408346,1647385200000,1647388200000,electricityGeneration,Point,7.308531462369476,48.05836862746158,3cf6a50c-5d0a-44ef-955a-1d182fad94ec
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,259589.8720962885,1647385200000,1647388260000,electricityGeneration,Point,7.308531462369476,48.05836862746158,1369a4e3-5a88-4189-b773-fff02d915b00
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,510728.5869076496,1647385200000,1647388320000,electricityGeneration,Point,7.308531462369476,48.05836862746158,7a081e73-bf4b-4c38-8865-ca3519190db4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1926701.304539333,1647385200000,1647388380000,electricityGeneration,Point,7.308531462369476,48.05836862746158,a9484b2d-c9c4-4682-a21e-34983c672104
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,233106.8622555009,1647385200000,1647388440000,electricityGeneration,Point,7.308531462369476,48.05836862746158,67bc5dfe-c9d0-43cc-9e2c-0ca3634a3cf8
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1443475.4794746535,1647385200000,1647388500000,electricityGeneration,Point,7.308531462369476,48.05836862746158,5ca52a3c-0ae6-4ea8-9a10-6dd01008843e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1645994.5028287491,1647385200000,1647388560000,electricityGeneration,Point,7.308531462369476,48.05836862746158,72810eb5-0ccf-4da9-81da-62f7291ecbd5
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1102743.3617677607,1647385200000,1647388620000,electricityGeneration,Point,7.308531462369476,48.05836862746158,eceb7bb9-5aba-49d9-b859-89bc709981e6
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,2023147.4721825179,1647385200000,1647388680000,electricityGeneration,Point,7.308531462369476,48.05836862746158,fc5170d4-fada-49ae-b1be-9a8aed8dc414
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1922127.8974017983,1647385200000,1647388740000,electricityGeneration,Point,7.308531462369476,48.05836862746158,fed0c068-e70d-4e12-a019-fbbfea71930b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1268118.316092202,1647385200000,1647388800000,electricityGeneration,Point,7.308531462369476,48.05836862746158,a0c004df-906c-45e0-8b48-9ca831ef48af
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1030096.8451091279,1647385200000,1647388860000,electricityGeneration,Point,7.308531462369476,48.05836862746158,20176b22-7e48-4a9b-ac3d-a09a07ba5174
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1108440.2175943507,1647385200000,1647388920000,electricityGeneration,Point,7.308531462369476,48.05836862746158,939b43f2-4736-4655-a21e-0042ce06def9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,781926.5555991767,1647385200000,1647388980000,electricityGeneration,Point,7.308531462369476,48.05836862746158,306f35ca-f511-4ba2-bf92-d7a231609fa9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,186703.9695210197,1647385200000,1647389040000,electricityGeneration,Point,7.308531462369476,48.05836862746158,2138e123-b5fd-468b-a2d1-c82516fa9f90
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1372597.3752345026,1647385200000,1647389100000,electricityGeneration,Point,7.308531462369476,48.05836862746158,1dd203f8-2529-4527-8cc7-2008e74d2bcf
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,164506.37591960756,1647385200000,1647389160000,electricityGeneration,Point,7.308531462369476,48.05836862746158,842e279f-620b-4c4c-b715-f53101863a41
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,542673.0041721745,1647385200000,1647389220000,electricityGeneration,Point,7.308531462369476,48.05836862746158,5c355171-367f-482f-bf77-83e5def65afe
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1672466.30394348,1647385200000,1647389280000,electricityGeneration,Point,7.308531462369476,48.05836862746158,33d0b1b5-4b20-49ff-828b-f707a5d2e91d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,907252.3185722269,1647385200000,1647389340000,electricityGeneration,Point,7.308531462369476,48.05836862746158,69aa8dba-730c-42d8-b2e0-e450d793cb81
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1459142.094536962,1647385200000,1647389400000,electricityGeneration,Point,7.308531462369476,48.05836862746158,4a3a6d8a-fd71-41ec-a9c7-d195384f4644
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1798795.706237863,1647385200000,1647389460000,electricityGeneration,Point,7.308531462369476,48.05836862746158,778d4135-b08f-46a5-be82-c947d1c1ed96
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1051506.833518355,1647385200000,1647389520000,electricityGeneration,Point,7.308531462369476,48.05836862746158,16db309e-1c11-4707-a619-ed3bc6f71221
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1505739.5782475397,1647385200000,1647389580000,electricityGeneration,Point,7.308531462369476,48.05836862746158,1a3ffd1a-5bf5-42e8-a2fa-8b13f00ec85a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1627500.2525611585,1647385200000,1647389640000,electricityGeneration,Point,7.308531462369476,48.05836862746158,39c9fc94-9d83-427f-8914-af5bf572c3a5
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1051134.1691629046,1647385200000,1647389700000,electricityGeneration,Point,7.308531462369476,48.05836862746158,2cf7f129-f6a9-4272-8777-a826f0dca6ad
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,687342.3473512103,1647385200000,1647389760000,electricityGeneration,Point,7.308531462369476,48.05836862746158,972953c1-60e8-470f-9367-ce32ba261e18
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1707835.7277056542,1647385200000,1647389820000,electricityGeneration,Point,7.308531462369476,48.05836862746158,6414f011-791d-4f44-aafd-1441f3c84861
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1680208.8530765267,1647385200000,1647389880000,electricityGeneration,Point,7.308531462369476,48.05836862746158,fb4f0c95-039b-4f5b-a909-699bb408af6a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,81294.66404410818,1647385200000,1647389940000,electricityGeneration,Point,7.308531462369476,48.05836862746158,7d183e27-3b78-42ff-9810-60d2ea7ac746
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1552011.5584334913,1647385200000,1647390000000,electricityGeneration,Point,7.308531462369476,48.05836862746158,af7d9ef7-5c65-4e0a-b65a-1ef562485f53
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,924496.9209668444,1647385200000,1647390060000,electricityGeneration,Point,7.308531462369476,48.05836862746158,3fd1d7df-aa85-4eb3-a2f2-44d202b3cff9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1505722.798094263,1647385200000,1647390120000,electricityGeneration,Point,7.308531462369476,48.05836862746158,aa8a1efe-60f8-47ea-a595-a9fe3d85d03c
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,622034.0460451953,1647385200000,1647390180000,electricityGeneration,Point,7.308531462369476,48.05836862746158,462a4dfc-1b96-4f94-9d2d-4b2ecf01f458
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1077608.7160726201,1647385200000,1647390240000,electricityGeneration,Point,7.308531462369476,48.05836862746158,48366d83-ec8c-4e3d-9d73-4f1e23fce3ce
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,613954.4303617711,1647385200000,1647390300000,electricityGeneration,Point,7.308531462369476,48.05836862746158,728803f4-ac14-43cf-ade7-ecbd2fbc6324
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,202585.32350342078,1647385200000,1647390360000,electricityGeneration,Point,7.308531462369476,48.05836862746158,36df1ca8-0375-46d9-abe0-f7c51e7a7088
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1479515.368233161,1647385200000,1647390420000,electricityGeneration,Point,7.308531462369476,48.05836862746158,4c86df41-a5fa-4ab1-974a-3bd06f2e134d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,2043334.2667341887,1647385200000,1647390480000,electricityGeneration,Point,7.308531462369476,48.05836862746158,a83bc9fb-8bc8-40cd-8fbc-214c1bdccbdb
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,394873.27241235855,1647385200000,1647390540000,electricityGeneration,Point,7.308531462369476,48.05836862746158,f2b29435-488b-44f2-948a-c9b67dda00e6
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1867098.648895701,1647385200000,1647390600000,electricityGeneration,Point,7.308531462369476,48.05836862746158,3907d17d-d55f-4cbe-ae51-3d0f65434efd
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,1746073.0109968914,1647385200000,1647390660000,electricityGeneration,Point,7.308531462369476,48.05836862746158,2e4f1060-32b5-4b40-b277-a7249cfad97b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,650f0dac-6228-4ee8-906d-4173261d7095,Features,2852,0.716777771141311,881869.1899326314,1647385200000,1647390720000,electricityGeneration,Point,7.308531462369476,48.05836862746158,33acf270-b1f9-4332-9751-ed1dc2d2c377
